 number of detectors, number of user parameters
   922      10
 det no  delta  L2      code theta   phi  W_x     W_y     W_z       a_x     a_y     a_z   det1 det2    det3
  4502   3.90   4.022   2    3.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4503   3.90   4.022   2    4.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4504   3.90   4.022   2    4.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4505   3.90   4.022   2    5.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4506   3.90   4.022   2    5.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4507   3.90   4.022   2    6.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4508   3.90   4.022   2    6.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4509   3.90   4.022   2    6.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4510   3.90   4.022   2    7.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4511   3.90   4.022   2    7.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4512   3.90   4.022   2    8.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4513   3.90   4.022   2    8.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4514   3.90   4.022   2    9.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4515   3.90   4.022   2    9.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4516   3.90   4.022   2    9.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4601   3.90   4.022   2    6.43  225.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4602   3.90   4.022   2    6.86  225.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4603   3.90   4.022   2    7.29  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
